id_animal,especie,idade_meses,ecc,tentativas_previas,indice_genetico_reprodutor,estacao,dias_pos_parto,fazenda,sucesso_prenhez
ANM_02661,Bovino,51,2.9,2,58,Chuva,161,Fazenda_B,0
ANM_02662,Caprino,18,3.4,0,75,Seca,77,Fazenda_B,0
ANM_02663,Bovino,58,2.7,0,74,Chuva,155,Fazenda_A,1
ANM_02664,Ovino,23,2.6,1,84,Seca,21,Fazenda_D,0
ANM_02665,Ovino,41,2.6,0,99,Seca,37,Fazenda_D,1
ANM_02666,Bovino,79,4.0,0,85,Chuva,233,Fazenda_D,1
ANM_02667,Bovino,88,2.5,1,63,Seca,204,Fazenda_C,1
ANM_02668,Ovino,47,2.8,1,55,Seca,241,Fazenda_D,0
ANM_02669,Ovino,73,3.4,1,81,Chuva,247,Fazenda_A,1
ANM_02670,Bovino,42,2.5,0,75,Chuva,111,Fazenda_C,1
ANM_02671,Ovino,24,3.3,1,64,Chuva,182,Fazenda_D,0
ANM_02672,Bovino,33,3.3,0,98,Chuva,213,Fazenda_A,1
ANM_02673,Ovino,20,2.7,1,80,Chuva,75,Fazenda_C,1
ANM_02674,Bovino,47,2.9,0,86,Chuva,247,Fazenda_C,1
ANM_02675,Caprino,55,2.4,1,87,Seca,229,Fazenda_D,0
ANM_02676,Bovino,67,4.1,0,86,Chuva,62,Fazenda_C,1
ANM_02677,Bovino,44,3.3,3,68,Seca,92,Fazenda_B,1
ANM_02678,Bovino,71,2.4,0,63,Chuva,239,Fazenda_A,1
ANM_02679,Bovino,117,3.2,1,85,Chuva,91,Fazenda_D,1
ANM_02680,Ovino,48,3.2,0,86,Chuva,136,Fazenda_A,1
ANM_02681,Bovino,71,1.5,1,60,Chuva,27,Fazenda_A,0
ANM_02682,Caprino,36,4.0,0,76,Seca,24,Fazenda_B,0
ANM_02683,Bovino,38,2.4,0,51,Seca,32,Fazenda_C,0
ANM_02684,Bovino,76,4.6,1,71,Chuva,26,Fazenda_B,0
ANM_02685,Bovino,32,3.7,1,51,Seca,40,Fazenda_B,0
ANM_02686,Bovino,85,2.3,0,69,Chuva,240,Fazenda_C,0
ANM_02687,Bovino,105,2.9,0,93,Seca,56,Fazenda_D,1
ANM_02688,Bovino,21,3.7,1,97,Chuva,192,Fazenda_A,1
ANM_02689,Bovino,108,2.9,1,66,Chuva,199,Fazenda_D,1
ANM_02690,Bovino,16,3.9,0,53,Seca,195,Fazenda_D,0
ANM_02691,Ovino,73,2.8,2,63,Chuva,81,Fazenda_B,0
ANM_02692,Ovino,23,3.0,2,56,Chuva,225,Fazenda_C,1
ANM_02693,Bovino,27,3.8,0,64,Seca,120,Fazenda_C,1
ANM_02694,Bovino,22,3.5,0,79,Chuva,138,Fazenda_A,1
ANM_02695,Caprino,68,2.5,1,65,Chuva,198,Fazenda_C,0
ANM_02696,Ovino,27,3.4,3,89,Seca,151,Fazenda_D,1
ANM_02697,Ovino,82,3.2,1,51,Chuva,139,Fazenda_C,1
ANM_02698,Bovino,50,2.5,0,68,Seca,105,Fazenda_C,1
ANM_02699,Ovino,17,2.1,0,50,Seca,203,Fazenda_D,0
ANM_02700,Ovino,26,1.7,0,80,Chuva,94,Fazenda_A,1
ANM_02701,Ovino,41,2.9,1,53,Chuva,53,Fazenda_A,0
ANM_02702,Caprino,59,3.1,0,76,Chuva,64,Fazenda_D,1
ANM_02703,Bovino,60,3.5,0,74,Seca,163,Fazenda_C,1
ANM_02704,Bovino,88,3.7,0,71,Seca,156,Fazenda_C,1
ANM_02705,Ovino,58,2.8,0,92,Seca,227,Fazenda_A,1
ANM_02706,Caprino,14,3.0,0,59,Chuva,35,Fazenda_A,1
ANM_02707,Bovino,17,2.6,0,99,Seca,114,Fazenda_A,1
ANM_02708,Bovino,40,3.2,2,82,Chuva,178,Fazenda_B,1
ANM_02709,Bovino,57,3.8,0,98,Seca,160,Fazenda_A,1
ANM_02710,Bovino,53,3.2,0,97,Chuva,147,Fazenda_C,1
ANM_02711,Ovino,53,3.9,0,93,Chuva,24,Fazenda_A,1
ANM_02712,Ovino,50,3.8,0,79,Chuva,142,Fazenda_C,1
ANM_02713,Bovino,61,4.1,0,79,Seca,146,Fazenda_C,1
ANM_02714,Bovino,104,3.2,0,65,Chuva,194,Fazenda_C,1
ANM_02715,Bovino,98,2.7,0,58,Chuva,186,Fazenda_A,1
ANM_02716,Bovino,65,3.5,2,66,Chuva,37,Fazenda_A,0
ANM_02717,Ovino,74,2.8,0,84,Seca,167,Fazenda_D,1
ANM_02718,Caprino,17,3.5,0,99,Chuva,149,Fazenda_A,1
ANM_02719,Caprino,83,2.6,1,96,Seca,59,Fazenda_A,1
ANM_02720,Bovino,86,2.5,0,64,Seca,177,Fazenda_A,1
ANM_02721,Caprino,10,4.0,1,97,Chuva,29,Fazenda_B,1
ANM_02722,Ovino,82,2.4,0,77,Chuva,83,Fazenda_A,1
ANM_02723,Ovino,79,3.8,0,69,Chuva,61,Fazenda_B,0
ANM_02724,Bovino,90,3.5,0,82,Seca,222,Fazenda_C,1
ANM_02725,Bovino,61,3.2,3,82,Seca,200,Fazenda_C,0
ANM_02726,Bovino,39,1.8,0,85,Chuva,112,Fazenda_C,1
ANM_02727,Bovino,115,4.1,0,62,Seca,200,Fazenda_C,1
ANM_02728,Bovino,119,2.4,0,53,Chuva,59,Fazenda_B,0
ANM_02729,Bovino,90,3.8,0,72,Chuva,163,Fazenda_B,1
ANM_02730,Bovino,52,2.6,2,57,Chuva,195,Fazenda_C,0
ANM_02731,Ovino,64,2.6,0,62,Seca,144,Fazenda_A,1
ANM_02732,Bovino,32,3.6,2,73,Chuva,80,Fazenda_C,1
ANM_02733,Bovino,101,3.5,0,89,Seca,239,Fazenda_C,1
ANM_02734,Caprino,83,2.3,2,95,Seca,228,Fazenda_B,0
ANM_02735,Caprino,83,4.1,0,79,Seca,185,Fazenda_C,1
ANM_02736,Ovino,64,3.0,2,79,Seca,133,Fazenda_B,0
ANM_02737,Caprino,34,3.1,0,74,Chuva,63,Fazenda_D,1
ANM_02738,Ovino,72,2.9,1,82,Chuva,162,Fazenda_B,1
ANM_02739,Caprino,16,2.3,1,58,Chuva,114,Fazenda_C,0
ANM_02740,Bovino,99,3.6,0,75,Seca,80,Fazenda_A,1
ANM_02741,Bovino,90,3.3,1,73,Chuva,26,Fazenda_B,1
ANM_02742,Bovino,71,2.5,1,82,Chuva,143,Fazenda_B,0
ANM_02743,Bovino,86,3.8,2,88,Chuva,49,Fazenda_B,1
ANM_02744,Bovino,110,3.1,0,74,Chuva,183,Fazenda_C,1
ANM_02745,Ovino,20,3.2,0,94,Seca,132,Fazenda_C,1
ANM_02746,Ovino,21,4.3,2,64,Chuva,109,Fazenda_B,0
ANM_02747,Ovino,39,2.0,0,90,Seca,158,Fazenda_A,0
ANM_02748,Bovino,30,2.0,0,97,Chuva,142,Fazenda_C,1
ANM_02749,Caprino,30,2.1,3,98,Chuva,217,Fazenda_A,0
ANM_02750,Ovino,36,3.4,0,90,Chuva,125,Fazenda_D,1
ANM_02751,Bovino,75,2.8,0,55,Chuva,176,Fazenda_A,1
ANM_02752,Ovino,19,2.9,0,69,Chuva,111,Fazenda_C,1
ANM_02753,Bovino,75,2.4,2,93,Seca,226,Fazenda_B,0
ANM_02754,Bovino,60,4.3,3,65,Chuva,112,Fazenda_D,0
ANM_02755,Caprino,22,4.5,3,70,Chuva,153,Fazenda_A,0
ANM_02756,Bovino,79,3.7,1,64,Seca,131,Fazenda_B,0
ANM_02757,Bovino,94,2.0,0,88,Seca,223,Fazenda_D,0
ANM_02758,Caprino,49,2.8,0,91,Seca,70,Fazenda_A,1
ANM_02759,Ovino,14,3.7,0,53,Seca,99,Fazenda_B,1
ANM_02760,Bovino,16,3.1,0,73,Chuva,129,Fazenda_D,0
ANM_02761,Bovino,25,3.7,0,52,Seca,57,Fazenda_C,1
ANM_02762,Bovino,97,4.0,2,99,Chuva,220,Fazenda_A,1
ANM_02763,Ovino,22,4.4,1,50,Chuva,41,Fazenda_A,0
ANM_02764,Bovino,91,2.6,0,79,Seca,244,Fazenda_D,0
ANM_02765,Bovino,93,3.2,3,62,Chuva,109,Fazenda_A,1
ANM_02766,Caprino,65,2.8,3,67,Seca,201,Fazenda_B,0
ANM_02767,Ovino,55,1.7,1,89,Chuva,187,Fazenda_A,0
ANM_02768,Bovino,76,3.6,0,60,Seca,154,Fazenda_A,1
ANM_02769,Ovino,68,3.5,0,91,Seca,129,Fazenda_B,1
ANM_02770,Ovino,55,2.7,0,78,Seca,243,Fazenda_B,0
ANM_02771,Bovino,64,2.0,0,53,Seca,187,Fazenda_C,1
ANM_02772,Bovino,46,2.8,0,74,Chuva,126,Fazenda_B,1
ANM_02773,Caprino,36,3.6,2,85,Seca,143,Fazenda_A,0
ANM_02774,Bovino,72,4.0,0,85,Chuva,43,Fazenda_D,1
ANM_02775,Ovino,82,2.6,0,93,Seca,60,Fazenda_A,1
ANM_02776,Bovino,28,3.9,0,89,Chuva,70,Fazenda_C,1
ANM_02777,Bovino,95,3.5,1,77,Chuva,186,Fazenda_D,1
ANM_02778,Bovino,105,3.4,0,94,Chuva,121,Fazenda_C,1
ANM_02779,Bovino,36,2.2,0,57,Seca,133,Fazenda_A,0
ANM_02780,Bovino,91,2.2,3,70,Chuva,248,Fazenda_B,0
ANM_02781,Bovino,107,2.5,0,84,Seca,230,Fazenda_D,0
ANM_02782,Caprino,51,2.9,1,93,Seca,190,Fazenda_A,0
ANM_02783,Caprino,68,4.4,0,67,Chuva,88,Fazenda_D,1
ANM_02784,Ovino,77,2.6,0,96,Chuva,241,Fazenda_C,1
ANM_02785,Caprino,21,3.6,0,74,Chuva,206,Fazenda_A,1
ANM_02786,Bovino,119,2.8,1,95,Chuva,172,Fazenda_D,1
ANM_02787,Caprino,52,3.4,2,90,Chuva,113,Fazenda_A,1
ANM_02788,Bovino,77,3.1,0,54,Chuva,139,Fazenda_A,1
ANM_02789,Caprino,52,3.2,0,96,Chuva,44,Fazenda_C,1
ANM_02790,Caprino,62,3.4,0,57,Seca,220,Fazenda_C,1
ANM_02791,Ovino,50,2.9,1,72,Chuva,238,Fazenda_C,1
ANM_02792,Caprino,81,3.4,0,52,Seca,171,Fazenda_B,1
ANM_02793,Ovino,35,4.0,0,93,Seca,209,Fazenda_D,1
ANM_02794,Bovino,108,2.6,0,86,Chuva,123,Fazenda_C,1
ANM_02795,Bovino,75,3.9,0,80,Seca,62,Fazenda_B,1
ANM_02796,Ovino,58,2.9,2,78,Seca,78,Fazenda_B,1
ANM_02797,Bovino,67,2.8,1,90,Seca,73,Fazenda_D,0
ANM_02798,Ovino,63,3.6,0,69,Chuva,249,Fazenda_D,1
ANM_02799,Caprino,72,2.9,0,52,Chuva,98,Fazenda_C,1
ANM_02800,Bovino,35,3.3,0,72,Seca,249,Fazenda_B,1
ANM_02801,Ovino,26,3.3,0,89,Seca,173,Fazenda_D,0
ANM_02802,Caprino,39,1.6,1,70,Seca,73,Fazenda_D,0
ANM_02803,Caprino,78,3.4,0,62,Chuva,208,Fazenda_D,1
ANM_02804,Caprino,31,2.1,0,57,Chuva,241,Fazenda_D,0
ANM_02805,Ovino,52,2.1,0,54,Chuva,94,Fazenda_B,1
ANM_02806,Caprino,79,3.4,1,74,Seca,112,Fazenda_A,1
ANM_02807,Ovino,63,3.5,0,88,Chuva,226,Fazenda_D,1
ANM_02808,Bovino,100,3.9,1,86,Chuva,191,Fazenda_B,1
ANM_02809,Bovino,18,2.3,1,90,Seca,156,Fazenda_D,0
ANM_02810,Ovino,61,2.6,1,54,Seca,61,Fazenda_B,0
ANM_02811,Bovino,74,3.4,1,57,Seca,176,Fazenda_C,0
ANM_02812,Ovino,14,4.0,0,93,Chuva,98,Fazenda_A,1
ANM_02813,Ovino,22,3.2,0,53,Chuva,100,Fazenda_B,1
ANM_02814,Bovino,61,2.5,2,90,Chuva,227,Fazenda_B,1
ANM_02815,Ovino,67,4.2,2,71,Chuva,77,Fazenda_B,0
ANM_02816,Ovino,21,2.9,1,63,Chuva,105,Fazenda_D,0
ANM_02817,Bovino,78,2.9,1,68,Chuva,210,Fazenda_C,1
ANM_02818,Bovino,35,2.1,0,62,Seca,196,Fazenda_D,1
ANM_02819,Bovino,16,3.6,0,84,Chuva,126,Fazenda_C,1
ANM_02820,Bovino,115,3.7,3,53,Chuva,158,Fazenda_A,0
ANM_02821,Caprino,60,2.6,2,82,Chuva,121,Fazenda_D,0
ANM_02822,Bovino,27,4.3,0,71,Seca,236,Fazenda_B,0
ANM_02823,Ovino,42,2.7,0,50,Seca,73,Fazenda_A,1
ANM_02824,Bovino,95,3.5,0,60,Seca,49,Fazenda_D,0
ANM_02825,Bovino,118,3.3,0,65,Seca,213,Fazenda_C,0
ANM_02826,Caprino,73,1.7,0,53,Seca,84,Fazenda_D,0
ANM_02827,Ovino,16,3.5,1,78,Chuva,249,Fazenda_D,0
ANM_02828,Bovino,62,3.4,0,88,Chuva,77,Fazenda_B,1
ANM_02829,Bovino,116,1.9,1,93,Chuva,204,Fazenda_B,1
ANM_02830,Bovino,78,4.2,1,87,Chuva,56,Fazenda_A,0
ANM_02831,Bovino,104,3.4,1,73,Chuva,137,Fazenda_B,1
ANM_02832,Ovino,63,4.0,1,58,Seca,201,Fazenda_D,0
ANM_02833,Bovino,40,1.9,0,57,Seca,92,Fazenda_D,1
ANM_02834,Bovino,88,2.8,1,63,Seca,88,Fazenda_C,0
ANM_02835,Bovino,18,3.9,0,64,Chuva,171,Fazenda_D,1
ANM_02836,Caprino,77,2.0,3,71,Seca,82,Fazenda_A,0
ANM_02837,Caprino,63,2.8,0,86,Chuva,238,Fazenda_A,1
ANM_02838,Bovino,106,3.4,2,64,Seca,113,Fazenda_B,1
ANM_02839,Ovino,21,1.8,0,55,Chuva,198,Fazenda_C,0
ANM_02840,Bovino,112,2.2,0,50,Seca,34,Fazenda_D,1
ANM_02841,Bovino,114,4.1,0,69,Chuva,194,Fazenda_B,0
ANM_02842,Ovino,82,3.1,1,90,Seca,220,Fazenda_D,1
ANM_02843,Caprino,36,3.9,0,85,Seca,193,Fazenda_A,1
ANM_02844,Caprino,26,3.2,0,51,Chuva,248,Fazenda_A,1
ANM_02845,Ovino,43,4.8,1,55,Chuva,49,Fazenda_C,0
ANM_02846,Bovino,16,3.4,0,51,Chuva,132,Fazenda_D,1
ANM_02847,Ovino,79,4.0,0,52,Chuva,98,Fazenda_D,1
ANM_02848,Bovino,54,2.9,0,56,Chuva,167,Fazenda_A,1
ANM_02849,Ovino,45,3.2,0,69,Chuva,76,Fazenda_C,1
ANM_02850,Bovino,39,3.5,1,98,Seca,196,Fazenda_B,1
ANM_02851,Ovino,8,3.7,0,90,Seca,75,Fazenda_C,1
ANM_02852,Bovino,36,3.1,3,90,Seca,75,Fazenda_B,1
ANM_02853,Bovino,36,3.1,0,54,Chuva,172,Fazenda_B,1
ANM_02854,Caprino,22,3.5,1,74,Chuva,28,Fazenda_A,1
ANM_02855,Bovino,22,3.5,1,87,Chuva,41,Fazenda_B,1
ANM_02856,Ovino,19,2.4,2,67,Seca,96,Fazenda_D,0
ANM_02857,Bovino,41,3.3,0,50,Seca,184,Fazenda_A,0
ANM_02858,Bovino,40,3.3,0,74,Chuva,143,Fazenda_C,1
ANM_02859,Bovino,64,2.4,0,66,Seca,47,Fazenda_C,0
ANM_02860,Bovino,77,3.7,2,95,Chuva,161,Fazenda_B,1
ANM_02861,Caprino,58,3.4,0,64,Seca,177,Fazenda_D,0
ANM_02862,Bovino,94,4.7,3,54,Seca,186,Fazenda_C,0
ANM_02863,Caprino,44,3.1,0,66,Chuva,204,Fazenda_B,1
ANM_02864,Ovino,71,3.9,0,70,Seca,152,Fazenda_C,0
ANM_02865,Bovino,31,3.5,0,72,Seca,31,Fazenda_D,1
ANM_02866,Ovino,69,4.4,0,92,Chuva,182,Fazenda_B,1
ANM_02867,Ovino,57,2.4,2,59,Chuva,188,Fazenda_D,0
ANM_02868,Ovino,15,2.8,0,66,Chuva,82,Fazenda_B,1
ANM_02869,Bovino,26,2.4,0,50,Chuva,189,Fazenda_D,0
ANM_02870,Bovino,53,3.0,0,86,Seca,144,Fazenda_C,1
ANM_02871,Caprino,61,2.3,1,97,Seca,212,Fazenda_C,0
ANM_02872,Caprino,49,2.0,0,56,Chuva,212,Fazenda_D,1
ANM_02873,Caprino,50,1.6,0,61,Seca,125,Fazenda_C,0
ANM_02874,Bovino,81,1.6,1,89,Seca,190,Fazenda_C,0
ANM_02875,Ovino,39,3.6,0,99,Chuva,207,Fazenda_B,1
ANM_02876,Bovino,37,2.8,0,50,Seca,167,Fazenda_D,1
ANM_02877,Bovino,49,2.2,0,69,Chuva,117,Fazenda_B,1
ANM_02878,Bovino,118,2.6,1,93,Seca,138,Fazenda_C,1
ANM_02879,Ovino,16,2.7,1,80,Seca,245,Fazenda_C,0
ANM_02880,Bovino,113,2.4,2,53,Seca,210,Fazenda_A,0
ANM_02881,Bovino,33,4.2,1,75,Chuva,138,Fazenda_D,1
ANM_02882,Caprino,81,4.1,3,61,Seca,171,Fazenda_D,0
ANM_02883,Bovino,25,4.2,0,71,Chuva,239,Fazenda_B,0
ANM_02884,Bovino,75,3.2,0,50,Chuva,222,Fazenda_D,1
ANM_02885,Bovino,31,3.3,0,50,Seca,219,Fazenda_B,0
ANM_02886,Caprino,69,2.6,0,52,Chuva,182,Fazenda_C,0
ANM_02887,Ovino,31,2.5,1,61,Chuva,60,Fazenda_A,1
ANM_02888,Bovino,25,3.1,1,70,Chuva,141,Fazenda_C,1
ANM_02889,Caprino,27,3.6,0,62,Seca,35,Fazenda_B,0
ANM_02890,Caprino,31,3.9,0,62,Chuva,141,Fazenda_B,1
ANM_02891,Bovino,24,2.7,1,90,Chuva,99,Fazenda_A,1
ANM_02892,Ovino,70,2.2,0,67,Seca,125,Fazenda_C,0
ANM_02893,Ovino,79,3.6,0,82,Seca,25,Fazenda_D,1
ANM_02894,Ovino,56,1.8,1,55,Seca,39,Fazenda_A,0
ANM_02895,Bovino,75,3.1,0,74,Seca,203,Fazenda_D,1
ANM_02896,Caprino,55,3.2,2,72,Seca,222,Fazenda_C,0
ANM_02897,Ovino,20,2.8,3,73,Chuva,155,Fazenda_A,0
ANM_02898,Bovino,14,2.0,0,86,Seca,231,Fazenda_C,0
ANM_02899,Bovino,94,2.8,0,75,Chuva,243,Fazenda_C,0
ANM_02900,Bovino,38,4.2,1,53,Chuva,116,Fazenda_D,0
ANM_02901,Bovino,72,3.5,0,87,Chuva,25,Fazenda_D,1
ANM_02902,Ovino,78,3.9,0,84,Chuva,239,Fazenda_D,1
ANM_02903,Bovino,82,2.2,2,98,Seca,27,Fazenda_C,0
ANM_02904,Bovino,18,3.3,0,60,Chuva,209,Fazenda_B,1
ANM_02905,Ovino,25,3.2,0,85,Chuva,33,Fazenda_C,1
ANM_02906,Bovino,36,3.2,0,74,Seca,150,Fazenda_B,1
ANM_02907,Caprino,15,3.5,0,69,Seca,149,Fazenda_A,1
ANM_02908,Bovino,107,3.2,0,50,Seca,41,Fazenda_D,1
ANM_02909,Bovino,63,2.3,0,79,Seca,244,Fazenda_D,1
ANM_02910,Bovino,29,3.5,0,53,Seca,104,Fazenda_C,1
ANM_02911,Bovino,46,3.7,0,72,Seca,217,Fazenda_B,1
ANM_02912,Bovino,15,4.0,3,84,Seca,218,Fazenda_A,1
ANM_02913,Ovino,20,4.1,2,91,Chuva,153,Fazenda_C,0
ANM_02914,Caprino,7,3.4,0,71,Seca,197,Fazenda_A,1
ANM_02915,Bovino,103,2.3,0,80,Chuva,63,Fazenda_B,1
ANM_02916,Ovino,64,2.0,1,50,Chuva,27,Fazenda_D,0
ANM_02917,Ovino,22,2.9,1,53,Chuva,43,Fazenda_D,1
ANM_02918,Caprino,53,3.7,2,68,Seca,46,Fazenda_B,1
ANM_02919,Bovino,57,3.7,1,79,Chuva,200,Fazenda_D,1
ANM_02920,Bovino,93,3.3,0,50,Seca,70,Fazenda_C,1
ANM_02921,Bovino,27,3.1,0,97,Seca,175,Fazenda_B,1
ANM_02922,Ovino,30,4.4,1,68,Chuva,206,Fazenda_D,0
ANM_02923,Caprino,61,3.5,2,70,Seca,88,Fazenda_B,0
ANM_02924,Bovino,28,3.0,0,71,Seca,230,Fazenda_A,1
ANM_02925,Bovino,96,2.6,0,99,Seca,220,Fazenda_C,1
ANM_02926,Caprino,78,2.4,0,51,Seca,44,Fazenda_C,0
ANM_02927,Caprino,40,2.3,0,55,Seca,63,Fazenda_C,0
ANM_02928,Caprino,8,2.4,0,70,Chuva,194,Fazenda_D,1
ANM_02929,Ovino,33,3.3,2,82,Seca,138,Fazenda_A,1
ANM_02930,Bovino,87,3.1,1,68,Chuva,128,Fazenda_D,1
ANM_02931,Ovino,78,2.9,2,76,Chuva,139,Fazenda_D,0
ANM_02932,Ovino,29,3.6,3,86,Chuva,32,Fazenda_B,0
ANM_02933,Bovino,81,4.4,0,78,Chuva,200,Fazenda_C,1
ANM_02934,Ovino,20,2.5,1,77,Chuva,72,Fazenda_D,1
ANM_02935,Ovino,69,2.6,2,83,Chuva,56,Fazenda_C,0
ANM_02936,Bovino,119,1.5,0,50,Chuva,210,Fazenda_A,1
ANM_02937,Ovino,71,3.1,1,97,Seca,213,Fazenda_A,1
ANM_02938,Ovino,74,3.0,0,74,Chuva,134,Fazenda_C,1
ANM_02939,Caprino,69,3.7,1,70,Chuva,59,Fazenda_C,0
ANM_02940,Bovino,109,3.0,0,83,Chuva,97,Fazenda_A,1
ANM_02941,Bovino,110,2.7,0,75,Chuva,208,Fazenda_A,1
ANM_02942,Ovino,70,3.2,0,85,Seca,114,Fazenda_D,1
ANM_02943,Bovino,45,3.5,0,84,Seca,153,Fazenda_A,1
ANM_02944,Ovino,19,2.0,0,72,Chuva,44,Fazenda_D,1
ANM_02945,Ovino,72,3.8,0,66,Seca,122,Fazenda_A,0
ANM_02946,Bovino,32,4.0,0,96,Chuva,65,Fazenda_D,1
ANM_02947,Ovino,30,3.5,0,91,Seca,178,Fazenda_B,0
ANM_02948,Ovino,17,2.4,0,61,Chuva,121,Fazenda_B,1
ANM_02949,Bovino,72,2.9,1,93,Chuva,227,Fazenda_D,1
ANM_02950,Caprino,21,3.9,1,69,Seca,210,Fazenda_C,0
ANM_02951,Caprino,16,2.4,1,88,Seca,110,Fazenda_B,1
ANM_02952,Ovino,47,3.5,2,76,Seca,113,Fazenda_A,0
ANM_02953,Ovino,33,3.1,0,91,Chuva,87,Fazenda_C,1
ANM_02954,Bovino,73,3.2,0,86,Chuva,58,Fazenda_A,1
ANM_02955,Caprino,79,2.5,0,69,Seca,99,Fazenda_B,1
ANM_02956,Ovino,58,3.3,2,60,Seca,183,Fazenda_A,0
ANM_02957,Ovino,34,3.3,1,77,Chuva,154,Fazenda_D,1
ANM_02958,Caprino,71,2.0,0,51,Chuva,104,Fazenda_C,0
ANM_02959,Bovino,30,3.1,0,73,Seca,85,Fazenda_B,1
ANM_02960,Caprino,50,3.5,1,65,Seca,74,Fazenda_C,0
ANM_02961,Bovino,23,2.8,0,61,Chuva,91,Fazenda_D,1
ANM_02962,Bovino,76,1.4,0,65,Chuva,61,Fazenda_B,0
ANM_02963,Bovino,114,3.0,2,85,Chuva,174,Fazenda_A,0
ANM_02964,Caprino,53,4.1,0,51,Chuva,149,Fazenda_C,1
ANM_02965,Caprino,44,2.9,2,74,Chuva,89,Fazenda_B,1
ANM_02966,Ovino,76,4.1,0,78,Chuva,151,Fazenda_B,1
ANM_02967,Ovino,82,2.5,1,77,Chuva,40,Fazenda_D,0
ANM_02968,Ovino,59,2.3,2,59,Seca,20,Fazenda_B,0
ANM_02969,Caprino,50,3.1,0,94,Seca,185,Fazenda_B,1
ANM_02970,Bovino,87,2.5,1,72,Seca,79,Fazenda_D,1
ANM_02971,Bovino,67,3.3,1,81,Chuva,95,Fazenda_A,1
ANM_02972,Bovino,33,2.8,2,80,Chuva,110,Fazenda_A,1
ANM_02973,Ovino,37,4.1,0,68,Seca,161,Fazenda_B,1
ANM_02974,Ovino,13,2.8,0,64,Chuva,226,Fazenda_A,1
ANM_02975,Bovino,71,3.2,0,82,Seca,107,Fazenda_D,1
ANM_02976,Bovino,118,3.5,2,66,Seca,101,Fazenda_A,1
ANM_02977,Caprino,16,3.8,3,85,Seca,36,Fazenda_B,0
ANM_02978,Bovino,23,4.1,0,69,Chuva,92,Fazenda_D,1
ANM_02979,Ovino,45,2.9,0,58,Chuva,194,Fazenda_A,1
ANM_02980,Caprino,34,2.8,2,87,Chuva,229,Fazenda_C,0
ANM_02981,Bovino,43,1.8,0,52,Chuva,75,Fazenda_C,1
ANM_02982,Bovino,50,4.5,0,51,Seca,146,Fazenda_D,0
ANM_02983,Ovino,73,3.4,0,67,Chuva,72,Fazenda_A,1
ANM_02984,Caprino,49,3.6,0,72,Seca,147,Fazenda_B,1
ANM_02985,Ovino,58,3.5,1,68,Seca,165,Fazenda_C,0
ANM_02986,Caprino,62,3.1,0,56,Seca,216,Fazenda_A,1
ANM_02987,Bovino,89,3.3,0,84,Seca,67,Fazenda_A,1
ANM_02988,Ovino,74,2.7,2,99,Seca,156,Fazenda_B,1
ANM_02989,Ovino,15,2.9,0,69,Seca,73,Fazenda_B,1
ANM_02990,Caprino,29,2.4,0,69,Chuva,182,Fazenda_A,1
ANM_02991,Bovino,76,4.2,2,68,Seca,193,Fazenda_B,0
ANM_02992,Caprino,67,3.5,1,90,Chuva,20,Fazenda_D,1
ANM_02993,Ovino,46,4.5,0,65,Seca,60,Fazenda_C,0
ANM_02994,Bovino,57,4.7,0,87,Seca,92,Fazenda_C,1
ANM_02995,Bovino,99,2.1,0,70,Seca,179,Fazenda_A,0
ANM_02996,Caprino,30,3.8,1,78,Seca,231,Fazenda_A,1
ANM_02997,Bovino,64,2.1,0,93,Seca,96,Fazenda_B,1
ANM_02998,Bovino,71,3.2,0,87,Chuva,59,Fazenda_C,1
ANM_02999,Bovino,103,3.3,0,94,Chuva,158,Fazenda_B,1
ANM_03000,Caprino,39,2.2,1,73,Seca,209,Fazenda_A,0
ANM_03001,Ovino,22,2.6,0,86,Seca,193,Fazenda_A,1
ANM_03002,Ovino,28,3.4,0,78,Chuva,67,Fazenda_A,1
ANM_03003,Bovino,70,3.2,0,80,Seca,62,Fazenda_A,1
ANM_03004,Ovino,68,2.4,0,94,Seca,198,Fazenda_A,1
ANM_03005,Ovino,77,2.6,1,88,Chuva,208,Fazenda_A,0
ANM_03006,Caprino,78,2.1,1,61,Chuva,61,Fazenda_D,0
ANM_03007,Caprino,76,2.3,1,79,Chuva,173,Fazenda_D,0
ANM_03008,Bovino,43,2.8,1,53,Chuva,123,Fazenda_B,1
ANM_03009,Ovino,29,3.8,0,79,Seca,30,Fazenda_D,0
ANM_03010,Bovino,45,3.9,1,54,Seca,44,Fazenda_B,1
ANM_03011,Ovino,63,4.4,0,65,Seca,59,Fazenda_B,1
ANM_03012,Bovino,22,3.4,0,76,Chuva,44,Fazenda_D,1
ANM_03013,Bovino,44,3.2,1,53,Chuva,103,Fazenda_C,1
ANM_03014,Bovino,84,3.4,2,57,Seca,125,Fazenda_B,0
ANM_03015,Ovino,15,3.4,1,97,Seca,138,Fazenda_A,1
ANM_03016,Bovino,26,2.0,1,57,Seca,222,Fazenda_B,0
ANM_03017,Ovino,64,4.4,3,66,Seca,127,Fazenda_B,0
ANM_03018,Bovino,16,1.7,0,95,Seca,93,Fazenda_C,1
ANM_03019,Bovino,48,3.9,3,93,Chuva,199,Fazenda_A,1
ANM_03020,Ovino,27,3.1,1,52,Chuva,132,Fazenda_C,0
ANM_03021,Bovino,77,2.3,1,76,Seca,150,Fazenda_C,1
